name,createdAt,updatedAt,pullRequests,releases,primaryLanguage,issuesclosed,issuesopen,url,stargazerCount
archi,2015-09-11T16:13:34Z,2022-09-06T03:13:10Z,6,0,Java,13,9,https://github.com/ivacf/archi,3357
oshi,2012-02-10T12:46:48Z,2022-09-11T03:52:32Z,1287,134,Java,798,7,https://github.com/oshi/oshi,3357
AlgoDS,2016-12-16T17:01:22Z,2022-09-10T18:19:55Z,27,0,Java,8,4,https://github.com/sherxon/AlgoDS,3348
MyBatis-Spring-Boot,2015-12-19T09:57:22Z,2022-09-09T08:28:10Z,0,0,Java,77,95,https://github.com/abel533/MyBatis-Spring-Boot,3340
keepass2android,2017-09-20T18:42:02Z,2022-09-11T17:22:48Z,69,19,Java,1187,788,https://github.com/PhilippC/keepass2android,3332
BottomNavigationViewEx,2016-11-12T08:39:38Z,2022-09-08T07:45:48Z,8,19,Java,144,53,https://github.com/ittianyu/BottomNavigationViewEx,3329
vertx-examples,2015-02-24T17:42:44Z,2022-09-09T02:27:35Z,178,0,Java,183,32,https://github.com/vert-x3/vertx-examples,3328
calcite,2014-06-25T07:00:07Z,2022-09-11T07:56:11Z,790,0,Java,0,0,https://github.com/apache/calcite,3324
Android,2013-09-02T16:12:28Z,2022-09-11T05:12:00Z,0,0,Java,1,28,https://github.com/hmkcode/Android,3322
LQRWeChat,2017-02-07T06:32:40Z,2022-09-08T12:18:53Z,0,0,Java,0,0,https://github.com/GitLqr/LQRWeChat,3320
jpexs-decompiler,2014-05-10T17:20:56Z,2022-09-11T08:53:50Z,104,121,Java,0,0,https://github.com/jindrapetrik/jpexs-decompiler,3319
PreviewSeekBar,2017-01-24T23:52:44Z,2022-09-02T03:39:51Z,6,7,Java,34,3,https://github.com/rubensousa/PreviewSeekBar,3318
OsmAnd,2011-01-15T19:59:44Z,2022-09-11T14:59:27Z,4655,1,Java,6947,2365,https://github.com/osmandapp/OsmAnd,3317
DDComponentForAndroid,2017-09-07T05:48:44Z,2022-09-09T04:03:30Z,8,4,Java,93,22,https://github.com/luojilab/DDComponentForAndroid,3317
ScalingLayout,2017-10-01T12:28:34Z,2022-09-10T08:44:27Z,6,4,Java,10,6,https://github.com/iammert/ScalingLayout,3311
actor-platform,2015-06-21T00:29:57Z,2022-08-30T11:16:59Z,160,97,Java,0,0,https://github.com/actorapp/actor-platform,3309
99-problems,2015-11-22T05:56:33Z,2022-09-09T11:58:06Z,11,0,Java,1,5,https://github.com/shekhargulati/99-problems,3309
nifi,2014-12-12T08:00:05Z,2022-09-11T15:35:32Z,453,0,Java,0,0,https://github.com/apache/nifi,3306
Linkage-RecyclerView,2019-04-22T04:39:46Z,2022-09-11T10:27:32Z,1,0,Java,54,2,https://github.com/KunMinX/Linkage-RecyclerView,3305
DesignPattern,2016-10-21T10:59:32Z,2022-09-10T06:52:25Z,2,0,Java,20,5,https://github.com/youlookwhat/DesignPattern,3304
library,2019-01-11T09:14:03Z,2022-09-12T00:00:56Z,31,0,Java,22,12,https://github.com/ddd-by-examples/library,3283
http-request,2011-10-21T19:54:58Z,2022-09-04T09:04:55Z,12,0,Java,58,68,https://github.com/kevinsawicki/http-request,3283
aviatorscript,2011-03-29T12:48:47Z,2022-09-11T19:43:47Z,63,48,Java,380,34,https://github.com/killme2008/aviatorscript,3277
small-spring,2021-05-15T06:07:28Z,2022-09-11T16:27:57Z,7,0,Java,17,20,https://github.com/fuzhengwei/small-spring,3277
LoadSir,2017-09-02T08:32:15Z,2022-09-09T16:40:08Z,15,6,Java,133,17,https://github.com/KingJA/LoadSir,3275
AutoDispose,2016-12-22T18:46:11Z,2022-09-07T06:44:06Z,264,2,Java,172,3,https://github.com/uber/AutoDispose,3275
novel,2019-11-11T01:13:52Z,2022-09-11T06:44:39Z,0,9,Java,3,13,https://github.com/201206030/novel,3272
maven,2009-05-21T03:22:03Z,2022-09-10T22:10:37Z,207,3,Java,0,0,https://github.com/apache/maven,3270
libstreaming,2013-01-30T21:24:47Z,2022-09-09T07:10:59Z,14,0,Java,45,229,https://github.com/fyhertz/libstreaming,3257
iceberg,2018-11-19T16:26:46Z,2022-09-11T18:09:03Z,2967,7,Java,981,780,https://github.com/apache/iceberg,3252
JDA,2015-12-12T13:57:32Z,2022-09-12T00:31:47Z,1030,60,Java,788,18,https://github.com/DV8FromTheWorld/JDA,3248
volley,2017-01-24T17:39:33Z,2022-09-09T08:24:27Z,104,9,Java,258,26,https://github.com/google/volley,3244
hope-boot,2018-10-17T07:50:48Z,2022-09-11T13:47:45Z,42,2,Java,29,0,https://github.com/java-aodeng/hope-boot,3239
LoganSquare,2015-02-17T03:24:12Z,2022-09-09T13:41:18Z,13,0,Java,123,66,https://github.com/bluelinelabs/LoganSquare,3239
NewbieGuide,2017-07-28T06:54:05Z,2022-09-09T09:41:18Z,3,20,Java,104,90,https://github.com/huburt-Hu/NewbieGuide,3237
Android-Tips,2015-09-10T09:01:47Z,2022-09-09T09:34:25Z,23,0,Java,7,2,https://github.com/tangqi92/Android-Tips,3236
LeafPic,2016-01-07T17:24:12Z,2022-09-10T10:29:01Z,195,7,Java,299,64,https://github.com/UnevenSoftware/LeafPic,3236
SuperTextView,2017-04-17T11:32:41Z,2022-09-11T17:44:25Z,1,33,Java,80,35,https://github.com/chenBingX/SuperTextView,3235
spock,2010-12-12T19:02:34Z,2022-09-11T18:22:16Z,463,19,Java,696,202,https://github.com/spockframework/spock,3234
chunjun,2018-04-03T12:44:58Z,2022-09-09T09:55:59Z,232,27,Java,637,205,https://github.com/DTStack/chunjun,3233
android-saripaar,2012-09-08T11:52:30Z,2022-09-09T08:19:12Z,13,3,Java,156,63,https://github.com/ragunathjawahar/android-saripaar,3231
flutter-webrtc,2018-03-07T02:26:03Z,2022-09-11T13:35:26Z,207,47,Java,528,271,https://github.com/flutter-webrtc/flutter-webrtc,3224
undertow,2012-07-19T00:52:44Z,2022-09-10T03:29:56Z,895,0,Java,0,0,https://github.com/undertow-io/undertow,3224
TelegramBots,2016-01-14T00:13:07Z,2022-09-12T00:47:06Z,285,74,Java,535,128,https://github.com/rubenlagus/TelegramBots,3219
drag-sort-listview,2012-06-01T06:32:13Z,2022-09-09T22:20:55Z,14,0,Java,71,58,https://github.com/bauerca/drag-sort-listview,3212
android-hidden-api,2015-09-16T11:58:33Z,2022-09-10T22:57:10Z,2,1,Java,48,38,https://github.com/anggrayudi/android-hidden-api,3207
jvm-serializers,2010-04-25T03:12:00Z,2022-09-10T17:24:47Z,43,0,Java,17,4,https://github.com/eishay/jvm-serializers,3205
Alink,2018-09-30T06:36:11Z,2022-09-11T15:01:04Z,3,19,Java,159,30,https://github.com/alibaba/Alink,3204
boxing,2017-01-22T07:04:34Z,2022-09-06T11:55:56Z,4,1,Java,123,30,https://github.com/bilibili/boxing,3201
AndroidViewHover,2014-08-08T12:04:43Z,2022-09-04T13:27:38Z,3,4,Java,9,17,https://github.com/daimajia/AndroidViewHover,3197
UETool,2018-05-16T08:13:17Z,2022-09-05T03:47:37Z,51,10,Java,38,2,https://github.com/eleme/UETool,3195
GalleryFinal,2015-09-21T07:01:17Z,2022-09-06T12:26:24Z,2,4,Java,32,118,https://github.com/pengjianbo/GalleryFinal,3192
ChipsLayoutManager,2016-08-03T19:23:43Z,2022-09-09T09:46:04Z,3,11,Java,29,35,https://github.com/BelooS/ChipsLayoutManager,3191
typedb,2016-07-11T23:59:57Z,2022-09-10T07:42:46Z,3708,86,Java,2043,230,https://github.com/vaticle/typedb,3188
ffmpeg-android-java,2014-09-11T10:12:09Z,2022-09-11T17:03:49Z,7,8,Java,91,265,https://github.com/WritingMinds/ffmpeg-android-java,3187
IDDD_Samples,2013-04-08T22:12:57Z,2022-09-11T16:58:25Z,6,0,Java,6,23,https://github.com/VaughnVernon/IDDD_Samples,3186
ActionBar-PullToRefresh,2013-06-04T14:44:53Z,2022-09-09T14:06:48Z,12,0,Java,0,0,https://github.com/chrisbanes/ActionBar-PullToRefresh,3182
afinal,2012-10-17T08:10:00Z,2022-09-09T11:58:11Z,10,0,Java,30,51,https://github.com/yangfuhai/afinal,3179
AndServer,2016-06-14T00:52:52Z,2022-09-10T04:13:23Z,11,0,Java,340,101,https://github.com/yanzhenjie/AndServer,3172
network-connection-class,2015-03-18T02:16:43Z,2022-09-07T05:07:37Z,5,2,Java,13,20,https://github.com/facebookarchive/network-connection-class,3169
jfinal,2012-04-25T08:48:48Z,2022-09-11T04:44:51Z,22,0,Java,117,8,https://github.com/jfinal/jfinal,3168
GsonFormat,2014-10-31T14:16:39Z,2022-09-09T05:49:20Z,10,4,Java,75,62,https://github.com/zzz40500/GsonFormat,3167
TextDrawable,2014-10-19T09:56:45Z,2022-09-10T08:18:58Z,0,0,Java,17,42,https://github.com/amulyakhare/TextDrawable,3167
NullAway,2017-09-01T17:35:57Z,2022-09-07T06:41:39Z,382,0,Java,167,71,https://github.com/uber/NullAway,3163
cobar,2014-01-15T11:20:09Z,2022-09-10T06:23:43Z,12,1,Java,32,49,https://github.com/alibaba/cobar,3159
JavaEETest,2016-12-13T02:13:58Z,2022-09-11T14:43:58Z,0,0,Java,9,6,https://github.com/lenve/JavaEETest,3153
RxAndroidBle,2016-02-04T13:42:02Z,2022-09-08T07:03:58Z,213,53,Java,509,47,https://github.com/dariuszseweryn/RxAndroidBle,3150
jmonkeyengine,2014-03-20T22:29:28Z,2022-09-11T22:52:28Z,803,48,Java,658,168,https://github.com/jMonkeyEngine/jmonkeyengine,3148
immutables,2013-07-07T13:48:23Z,2022-09-11T18:45:26Z,283,8,Java,717,371,https://github.com/immutables/immutables,3148
BubbleSeekBar,2016-11-03T14:31:05Z,2022-09-06T11:37:15Z,4,12,Java,145,52,https://github.com/woxingxiao/BubbleSeekBar,3145
igniter,2018-11-08T22:19:03Z,2022-09-11T13:12:39Z,77,33,Java,278,23,https://github.com/trojan-gfw/igniter,3144
react-native-share,2015-09-30T02:27:34Z,2022-09-09T13:46:56Z,360,91,Java,820,33,https://github.com/react-native-share/react-native-share,3143
StickerCamera,2015-07-05T14:12:43Z,2022-09-05T10:19:08Z,0,0,Java,6,45,https://github.com/Skykai521/StickerCamera,3141
AndEngine,2011-11-22T14:20:11Z,2022-09-04T10:02:38Z,44,0,Java,84,79,https://github.com/nicolasgramlich/AndEngine,3140
Android-BluetoothKit,2015-10-08T09:07:33Z,2022-09-07T09:02:47Z,2,0,Java,66,102,https://github.com/dingjikerbo/Android-BluetoothKit,3140
wgcloud,2019-01-15T02:02:21Z,2022-09-11T10:37:07Z,0,12,Java,26,10,https://github.com/tianshiyeben/wgcloud,3139
animate,2015-11-16T15:06:22Z,2022-09-03T10:01:32Z,0,0,Java,0,5,https://github.com/hitherejoe/animate,3138
native-navigation,2016-09-16T17:16:56Z,2022-09-09T11:56:30Z,64,0,Java,20,52,https://github.com/airbnb/native-navigation,3133
spring-cloud-kubernetes,2016-12-13T21:36:25Z,2022-09-12T01:30:34Z,371,0,Java,512,43,https://github.com/spring-cloud/spring-cloud-kubernetes,3133
MifareClassicTool,2013-02-12T15:39:03Z,2022-09-10T06:10:41Z,76,2,Java,248,35,https://github.com/ikarus23/MifareClassicTool,3131
java-tron,2017-12-26T10:20:38Z,2022-09-10T17:58:14Z,2789,68,Java,1030,7,https://github.com/tronprotocol/java-tron,3131
jetlinks-community,2020-01-02T07:27:34Z,2022-09-11T23:50:27Z,18,15,Java,141,7,https://github.com/jetlinks/jetlinks-community,3127
VideoPlayerManager,2015-07-09T21:32:15Z,2022-09-09T11:59:11Z,1,0,Java,24,90,https://github.com/danylovolokh/VideoPlayerManager,3125
awaitility,2010-01-22T15:12:52Z,2022-09-10T10:39:56Z,70,0,Java,81,50,https://github.com/awaitility/awaitility,3120
jvm-tools,2012-04-28T09:28:32Z,2022-09-10T16:16:28Z,26,0,Java,32,7,https://github.com/aragozin/jvm-tools,3120
jackson-databind,2011-12-23T07:17:41Z,2022-09-09T21:27:21Z,405,0,Java,2467,445,https://github.com/FasterXML/jackson-databind,3115
android-adDialog,2016-08-02T08:00:57Z,2022-08-28T19:11:57Z,0,0,Java,7,20,https://github.com/yipianfengye/android-adDialog,3115
librec,2014-01-09T16:06:11Z,2022-09-08T10:35:20Z,62,3,Java,188,67,https://github.com/guoguibing/librec,3114
citypicker,2016-05-12T01:21:33Z,2022-09-12T01:00:23Z,14,4,Java,182,28,https://github.com/crazyandcoder/citypicker,3114
red5-server,2013-11-19T05:04:10Z,2022-09-08T06:59:56Z,54,65,Java,207,33,https://github.com/Red5/red5-server,3114
Highlight,2015-10-08T15:03:40Z,2022-09-08T01:17:59Z,8,0,Java,10,61,https://github.com/hongyangAndroid/Highlight,3112
pixel-dungeon,2014-07-26T17:34:32Z,2022-09-09T07:02:36Z,3,0,Java,27,41,https://github.com/watabou/pixel-dungeon,3111
Cockroach,2017-02-14T03:43:51Z,2022-09-04T02:36:23Z,0,1,Java,42,24,https://github.com/android-notes/Cockroach,3108
PojavLauncher,2020-03-11T03:22:54Z,2022-09-11T22:05:22Z,148,123,Java,3118,70,https://github.com/PojavLauncherTeam/PojavLauncher,3103
requery,2015-11-14T00:45:31Z,2022-09-11T17:04:44Z,54,43,Java,686,172,https://github.com/requery/requery,3102
ripme,2017-01-06T17:12:09Z,2022-09-11T22:00:36Z,602,126,Java,653,602,https://github.com/RipMeApp/ripme,3092
Java8InAction,2013-10-28T23:59:40Z,2022-09-11T19:52:48Z,4,0,Java,6,18,https://github.com/java8/Java8InAction,3079
RecyclerViewItemAnimators,2014-08-22T00:24:43Z,2022-08-17T04:43:23Z,0,0,Java,6,11,https://github.com/gabrielemariotti/RecyclerViewItemAnimators,3063
CityPicker,2016-02-27T09:11:27Z,2022-09-08T05:48:43Z,1,2,Java,59,40,https://github.com/zaaach/CityPicker,3053
RxEasyHttp,2017-06-07T09:33:47Z,2022-09-03T15:15:23Z,0,0,Java,215,29,https://github.com/zhou-you/RxEasyHttp,3052
sofa-jarslink,2018-02-02T06:02:09Z,2022-09-09T17:29:18Z,34,2,Java,70,14,https://github.com/sofastack/sofa-jarslink,3047
JCTools,2013-11-10T18:04:40Z,2022-09-11T12:33:41Z,115,16,Java,178,40,https://github.com/JCTools/JCTools,3044
yanxuan-weex-demo,2017-09-05T11:48:42Z,2022-09-06T10:55:53Z,3,0,Java,0,0,https://github.com/zwwill/yanxuan-weex-demo,3043
PRDownloader,2017-11-11T19:29:38Z,2022-09-10T05:18:21Z,27,5,Java,55,109,https://github.com/MindorksOpenSource/PRDownloader,3042
android,2016-06-06T21:23:36Z,2022-09-11T09:48:53Z,3932,193,Java,5062,1014,https://github.com/nextcloud/android,3041
Crouton,2012-08-03T11:04:36Z,2022-09-02T12:14:54Z,40,8,Java,161,5,https://github.com/keyboardsurfer/Crouton,3039
ShapeOfView,2018-02-18T12:14:06Z,2022-09-11T10:19:19Z,9,0,Java,22,47,https://github.com/florent37/ShapeOfView,3039
ViewpagerTransition,2016-09-19T05:38:45Z,2022-09-05T08:48:43Z,0,1,Java,10,3,https://github.com/xmuSistone/ViewpagerTransition,3034
leetcode,2017-03-09T10:30:30Z,2022-09-07T15:39:18Z,2,0,Java,2,1,https://github.com/gouthampradhan/leetcode,3033
MarsDaemon,2015-12-25T03:21:41Z,2022-09-11T18:12:29Z,0,0,Java,5,42,https://github.com/Marswin/MarsDaemon,3032
android-viewbadger,2011-09-27T22:50:57Z,2022-08-31T15:22:37Z,0,0,Java,0,0,https://github.com/jgilfelt/android-viewbadger,3030
migration,2020-01-08T02:11:38Z,2022-09-09T08:23:56Z,7,0,Java,2,0,https://github.com/phodal/migration,3028
flink-cdc-connectors,2020-07-27T19:23:33Z,2022-09-11T14:56:09Z,294,10,Java,470,437,https://github.com/ververica/flink-cdc-connectors,3023
lombok-intellij-plugin,2013-10-09T21:49:01Z,2022-09-06T06:49:24Z,161,116,Java,707,155,https://github.com/mplushnikov/lombok-intellij-plugin,3022
QR-Code-generator,2016-04-15T02:19:41Z,2022-09-12T01:19:46Z,4,3,Java,94,5,https://github.com/nayuki/QR-Code-generator,3021
android-process-button,2014-05-02T20:39:23Z,2022-09-11T01:01:00Z,2,1,Java,32,19,https://github.com/dmytrodanylyk/android-process-button,3013
TableView,2017-06-13T04:29:44Z,2022-09-10T10:14:51Z,62,12,Java,137,190,https://github.com/evrencoskun/TableView,3011
DraggablePanel,2014-04-13T11:40:54Z,2022-09-08T12:47:03Z,13,10,Java,58,51,https://github.com/pedrovgs/DraggablePanel,3003
Carbon,2015-02-04T23:11:18Z,2022-09-11T22:39:13Z,3,2,Java,416,11,https://github.com/ZieIony/Carbon,2998
react-native-fbsdk,2015-08-03T17:10:14Z,2022-08-14T09:40:22Z,121,22,Java,406,224,https://github.com/facebookarchive/react-native-fbsdk,2996
tablesaw,2016-01-01T14:58:28Z,2022-09-09T08:31:07Z,379,79,Java,579,82,https://github.com/jtablesaw/tablesaw,2993
LikeButton,2015-12-23T17:49:46Z,2022-09-09T13:06:52Z,11,14,Java,0,0,https://github.com/jd-alexander/LikeButton,2993
yuicompressor,2008-12-05T19:13:24Z,2022-09-09T02:00:52Z,65,1,Java,85,140,https://github.com/yui/yuicompressor,2987
MultiImageSelector,2015-04-08T10:12:50Z,2022-08-31T03:14:48Z,1,2,Java,53,86,https://github.com/lovetuzitong/MultiImageSelector,2986
android-mvp-mvvm-flytour,2018-12-25T10:42:31Z,2022-09-08T07:59:54Z,1,11,Java,3,6,https://github.com/mxdldev/android-mvp-mvvm-flytour,2982
booksource,2016-10-04T02:55:57Z,2022-09-10T12:04:42Z,0,0,Java,32,9,https://github.com/guolindev/booksource,2981
robospice,2012-09-19T14:09:37Z,2022-08-31T04:40:22Z,38,1,Java,301,76,https://github.com/stephanenicolas/robospice,2980
SlidingRootNav,2017-03-26T22:58:48Z,2022-08-27T08:47:40Z,3,1,Java,43,49,https://github.com/yarolegovich/SlidingRootNav,2978
dexcount-gradle-plugin,2015-06-04T03:33:17Z,2022-09-01T07:48:48Z,285,20,Java,177,2,https://github.com/KeepSafe/dexcount-gradle-plugin,2977
bitcoin-wallet,2012-03-31T17:06:47Z,2022-09-11T22:52:29Z,6,18,Java,500,57,https://github.com/bitcoin-wallet/bitcoin-wallet,2967
Nuwa,2015-11-11T14:48:23Z,2022-09-09T06:53:29Z,0,0,Java,32,65,https://github.com/jasonross/Nuwa,2967
brigadier,2014-09-15T08:48:24Z,2022-09-11T21:35:47Z,23,3,Java,21,32,https://github.com/Mojang/brigadier,2966
sofa-jraft,2019-03-04T10:13:43Z,2022-09-11T07:14:00Z,336,24,Java,432,43,https://github.com/sofastack/sofa-jraft,2966
allure2,2016-05-27T14:06:05Z,2022-09-11T14:06:37Z,541,53,Java,583,297,https://github.com/allure-framework/allure2,2961
DeepLearning,2013-01-01T16:23:53Z,2022-09-10T00:11:35Z,0,0,Java,2,22,https://github.com/yusugomori/DeepLearning,2957
light-task-scheduler,2014-10-24T12:53:14Z,2022-09-09T17:30:49Z,287,29,Java,26,98,https://github.com/ltsopensource/light-task-scheduler,2954
initializr,2013-06-07T16:02:22Z,2022-09-11T15:23:16Z,23,12,Java,834,46,https://github.com/spring-io/initializr,2954
AndroidChromium,2016-07-04T07:28:36Z,2022-09-10T15:24:38Z,4,2,Java,58,18,https://github.com/JackyAndroid/AndroidChromium,2953
openj9,2017-08-25T13:46:07Z,2022-09-08T10:27:52Z,8688,33,Java,4421,1850,https://github.com/eclipse-openj9/openj9,2944
jwt-spring-security-demo,2016-03-20T19:16:17Z,2022-09-07T15:12:19Z,12,3,Java,92,6,https://github.com/szerhusenBC/jwt-spring-security-demo,2931
cropper,2013-07-24T21:59:06Z,2022-09-09T14:54:57Z,21,0,Java,22,89,https://github.com/edmodo/cropper,2930
IoT-Technical-Guide,2019-04-02T01:52:44Z,2022-09-11T05:27:09Z,6,0,Java,7,0,https://github.com/IoT-Technology/IoT-Technical-Guide,2927
WebCollector,2014-07-12T03:16:12Z,2022-09-06T08:21:43Z,2,0,Java,57,48,https://github.com/CrawlScript/WebCollector,2925
logging-log4j2,2013-06-12T07:00:19Z,2022-09-11T22:13:12Z,447,0,Java,0,0,https://github.com/apache/logging-log4j2,2916
android-vision,2015-07-01T21:40:31Z,2022-09-11T10:44:49Z,14,0,Java,120,307,https://github.com/googlesamples/android-vision,2911
ipscan,2011-06-28T20:58:48Z,2022-09-10T09:46:29Z,37,28,Java,196,118,https://github.com/angryip/ipscan,2911
BannerViewPager,2017-03-28T09:11:11Z,2022-09-11T16:59:28Z,50,51,Java,213,4,https://github.com/zhpanvip/BannerViewPager,2909
AndroidTreeView,2015-02-11T02:48:05Z,2022-09-08T00:40:40Z,5,0,Java,62,108,https://github.com/bmelnychuk/AndroidTreeView,2905
android,2014-10-04T05:53:29Z,2022-09-11T12:17:57Z,77,33,Java,603,339,https://github.com/cSploit/android,2903
jersey,2012-05-18T11:38:25Z,2022-08-18T02:57:21Z,107,30,Java,3010,459,https://github.com/javaee/jersey,2902
blog_demos,2017-04-09T04:51:56Z,2022-09-11T09:54:48Z,11,0,Java,6,10,https://github.com/zq2599/blog_demos,2900
GDA-android-reversing-Tool,2017-10-31T08:18:29Z,2022-09-11T17:05:27Z,0,32,Java,83,25,https://github.com/charles2gan/GDA-android-reversing-Tool,2899
Sunshine-Version-2,2015-03-05T01:48:44Z,2022-08-25T09:43:57Z,0,0,Java,19,70,https://github.com/udacity/Sunshine-Version-2,2897
android-pathview,2015-01-20T15:21:06Z,2022-09-01T07:13:01Z,12,2,Java,21,8,https://github.com/geftimov/android-pathview,2894
Ant-Media-Server,2017-03-01T08:21:13Z,2022-09-11T21:09:40Z,707,40,Java,2787,800,https://github.com/ant-media/Ant-Media-Server,2891
CountdownView,2015-10-12T07:46:28Z,2022-09-08T08:13:12Z,4,3,Java,115,23,https://github.com/iwgang/CountdownView,2891
java-developer-roadmap,2019-04-23T06:42:13Z,2022-09-11T07:32:34Z,4,0,Java,8,1,https://github.com/s4kibs4mi/java-developer-roadmap,2889
RealtimeBlurView,2016-09-21T15:59:51Z,2022-09-10T16:54:00Z,0,0,Java,24,30,https://github.com/mmin18/RealtimeBlurView,2888
FadingActionBar,2013-05-25T11:50:00Z,2022-08-17T11:43:50Z,2,0,Java,34,73,https://github.com/ManuelPeinado/FadingActionBar,2887
camunda-bpm-platform,2013-01-03T10:10:31Z,2022-09-11T15:23:20Z,1187,0,Java,0,0,https://github.com/camunda/camunda-bpm-platform,2872
BlurView,2016-04-21T16:00:07Z,2022-09-09T20:44:51Z,9,25,Java,146,16,https://github.com/Dimezis/BlurView,2872
Packages,2015-06-13T04:17:44Z,2022-09-10T05:58:57Z,1745,0,Java,1205,201,https://github.com/sublimehq/Packages,2866
WePush,2017-06-23T09:03:36Z,2022-09-11T10:59:28Z,221,50,Java,24,21,https://github.com/rememberber/WePush,2865
FlyRefresh,2015-05-28T10:19:34Z,2022-09-09T14:07:24Z,2,2,Java,8,5,https://github.com/race604/FlyRefresh,2864
AndroidTVLauncher,2016-03-27T08:59:19Z,2022-09-05T06:07:45Z,15,3,Java,29,3,https://github.com/JackyAndroid/AndroidTVLauncher,2858
PlayerBase,2017-03-28T10:19:51Z,2022-09-08T10:28:31Z,5,18,Java,123,13,https://github.com/jiajunhui/PlayerBase,2856
IntelliJ-Key-Promoter-X,2017-07-28T22:09:25Z,2022-09-10T04:22:00Z,6,21,Java,80,8,https://github.com/halirutan/IntelliJ-Key-Promoter-X,2855
anthelion,2015-10-27T00:42:01Z,2022-08-31T11:01:45Z,1,0,Java,2,4,https://github.com/YahooArchive/anthelion,2854
RxJava2Examples,2017-06-19T05:38:45Z,2022-08-28T05:07:21Z,0,0,Java,4,5,https://github.com/nanchen2251/RxJava2Examples,2854
AndroidResideMenu,2013-12-14T15:25:49Z,2022-08-17T07:33:04Z,8,7,Java,49,95,https://github.com/SpecialCyCi/AndroidResideMenu,2852
Android-Material-Examples,2014-10-13T16:13:02Z,2022-09-06T01:43:07Z,1,0,Java,5,5,https://github.com/saulmm/Android-Material-Examples,2852
Bastillion,2013-02-07T23:11:49Z,2022-09-11T03:00:31Z,79,17,Java,222,120,https://github.com/bastillion-io/Bastillion,2851
QNotified,2019-03-24T05:12:41Z,2022-09-11T08:23:36Z,680,28,Java,487,87,https://github.com/ferredoxin/QNotified,2850
AarogyaSetu_Android,2020-05-26T17:36:26Z,2022-09-08T05:01:48Z,0,0,Java,91,297,https://github.com/nic-delhi/AarogyaSetu_Android,2848
poi-tl,2015-03-20T06:47:52Z,2022-09-11T05:26:52Z,17,12,Java,764,51,https://github.com/Sayi/poi-tl,2848
android-flip,2012-05-22T07:48:41Z,2022-08-30T16:46:27Z,3,0,Java,54,81,https://github.com/openaphid/android-flip,2847
AdapterDelegates,2015-07-29T11:19:56Z,2022-09-02T06:39:16Z,34,18,Java,46,14,https://github.com/sockeqwe/AdapterDelegates,2846
geoserver,2011-11-10T19:56:06Z,2022-09-09T10:14:30Z,5322,15,Java,0,0,https://github.com/geoserver/geoserver,2845
FastDev4Android,2015-10-22T05:22:53Z,2022-08-22T10:14:29Z,0,4,Java,2,8,https://github.com/jiangqqlmj/FastDev4Android,2845
blueocean-plugin,2016-01-23T18:02:45Z,2022-09-08T14:38:45Z,1777,37,Java,0,0,https://github.com/jenkinsci/blueocean-plugin,2844
google-services,2015-05-20T22:45:11Z,2022-09-10T01:36:51Z,85,0,Java,296,124,https://github.com/googlesamples/google-services,2844
AxonFramework,2011-12-02T16:04:42Z,2022-09-10T18:50:29Z,1147,97,Java,948,79,https://github.com/AxonFramework/AxonFramework,2843
XhsEmoticonsKeyboard,2015-03-06T02:39:34Z,2022-09-09T11:58:57Z,0,7,Java,41,36,https://github.com/w446108264/XhsEmoticonsKeyboard,2840
spotless,2015-04-27T19:10:58Z,2022-09-11T16:55:58Z,528,0,Java,556,114,https://github.com/diffplug/spotless,2838
PhotoPicker,2015-06-25T16:53:50Z,2022-08-17T04:43:34Z,56,13,Java,106,114,https://github.com/donglua/PhotoPicker,2836
CommonDevKnowledge,2017-12-15T03:00:08Z,2022-09-07T02:21:22Z,0,0,Java,2,3,https://github.com/AweiLoveAndroid/CommonDevKnowledge,2835
curator,2014-03-03T08:00:07Z,2022-09-09T09:09:04Z,268,0,Java,0,0,https://github.com/apache/curator,2835
elasticsearch-jdbc,2012-06-02T23:17:56Z,2022-09-06T08:39:55Z,65,19,Java,479,402,https://github.com/jprante/elasticsearch-jdbc,2834
Android-Skin-Loader,2015-07-01T07:36:33Z,2022-09-09T07:26:24Z,1,0,Java,9,30,https://github.com/fengjundev/Android-Skin-Loader,2831
ByteTCC,2016-02-12T11:51:14Z,2022-09-09T02:44:33Z,2,17,Java,45,100,https://github.com/liuyangming/ByteTCC,2829
ReLinker,2015-10-15T18:23:00Z,2022-09-10T02:29:21Z,26,12,Java,46,20,https://github.com/KeepSafe/ReLinker,2825
RxGalleryFinal,2016-04-22T01:41:15Z,2022-08-13T10:30:15Z,12,1,Java,148,141,https://github.com/FinalTeam/RxGalleryFinal,2825
serve,2019-10-03T03:17:43Z,2022-09-11T11:20:23Z,600,13,Java,843,151,https://github.com/pytorch/serve,2824
spotbugs,2016-11-04T22:18:08Z,2022-09-11T17:59:47Z,946,56,Java,510,451,https://github.com/spotbugs/spotbugs,2823
ActivityRouter,2016-04-08T02:27:14Z,2022-08-29T08:10:16Z,6,3,Java,51,30,https://github.com/mzule/ActivityRouter,2820
StickyHeaderListView,2016-04-22T11:39:25Z,2022-08-03T07:30:27Z,0,0,Java,16,8,https://github.com/sunfusheng/StickyHeaderListView,2818
android-percent-support-lib-sample,2015-06-26T12:44:38Z,2022-08-01T08:26:09Z,1,2,Java,13,1,https://github.com/JulienGenoud/android-percent-support-lib-sample,2817
